sku,canonical_id,name_es_raw,name_zh_standard,brand_id,cat1_es,cat2_es,cat1_zh,cat2_zh,spec_es_raw,spec_zh_standard,source_hash,translation_status,review_status,locked,source_first_seen,source_last_seen,updated_at,notes
3221138,ACT3221138,Alicates Werckmann,钳子,Werckmann,Bricolaje,Herramientas,DIY五金,工具,Diferentes variantes,多款可选,35c8b78fad4a5649c064cfa74c28b3904992557d1badd716fa28cccd958b64d5,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221142,ACT3221142,Fruit Cakes Euro Patisserie,水果蛋糕,Patisserie,Comer y beber,Galletas,食品饮料,饼干,6 uds.,6件,f3319c6c46caac7a90004d4cfa7d0258c9d15603a82cb74c021647448791c310,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221143,ACT3221143,Custard Cakes Euro Patisserie,卡仕达蛋糕,,Comer y beber,,食品饮料,,6 uds.,6个装,048f4e4dc39b2b4f032eafcf73aba6626a5640136a244d07b756cb6c30cf639e,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-07-20,2026-08-25,
3221147,ACT3221147,Recambio Gillette Venus,女士剃毛刀替换刀头,,Cuidado personal,,个人美容,,4 unidades,4件装,a1e3fa552fa9db9719f10690ed8302cd43db08e8cffdb2c0b6dded247b359e2f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3221148,ACT3221148,Haz tus propias joyas,手工制作首饰,,Moda,Relojes y joyas,服饰鞋包,手表和首饰,Diferentes variantes,多款可选,1df1f7cf6b817436bd35324c292f8a85a46c65860cd3279dd0d32e518213873f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3221150,ACT3221150,Pantuflas,拖鞋,,Moda,Zapatos,服饰鞋包,鞋靴,Números 41-45 | varios colores,尺码 41-45｜多种颜色,42673e57699059f1da270413fe08eaada39b8d7af49d94ed91de9ca6cc81ea87,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3221152,ACT3221152,Bolso Hello Kitty,Hello Kitty 手提包,,Viajes,,旅行用品,,"12x11x4,5 cm | diferentes variantes","12×11×4,5 厘米 | 多种款式",82459976896eb244fe4b7268a10067511ab2768d61688c3f2c66ee4a0c91b83b,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3221153,ACT3221153,Set de accesorios para el pelo con purpurina,闪粉发饰套装,,Moda,Accesorios para el cabello,服饰鞋包,发饰,8 uds. | diferentes variantes,8件｜多款可选,ae6232279542d1b00b7965507e811c64df1a0cee9a9a76fb38e3df395d4cf6b3,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221157,ACT3221157,Figura Buda,佛像摆件,,Vivienda,Decoración,家居布置,家居装饰,26 cm | diferentes variantes,26cm｜多款可选,79bde7c05d9e8e699dbb288d0c7368458dca62cc27247aa773431d01e4d9bd0d,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-06,2026-08-25,2026-08-25,
3221158,ACT3221158,Espejo con iluminación de neón,霓虹灯镜子,,Vivienda,Decoración,家居布置,家居装饰,24x40 cm | varios colores,24×40cm｜多种颜色,24d691987077ae01fd2f6c3526c07595fbed91cc8f0960e4000e8fed2559716d,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221159,ACT3221159,Lámpara de mesa,台灯,,Vivienda,Lámparas,家居布置,灯具,Ø 13x28 cm | diferentes variantes,直径13×28cm｜多款可选,1c78a3c99ed41be3677a87c35bc1a5f2a6c7c786fb10e148da2e0827ba593c0b,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-13,2026-08-25,2026-08-25,
3221160,ACT3221160,Lámpara de mesa,台灯,,Vivienda,,家居布置,,20x11x32 cm | varios colores,20×11×32 厘米 | 多种颜色,49bc13e3913692371168639fc7d2229e46e9f2f9d7bbaf0bff11d1ad8cd1a16a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-10,2026-08-25,
3221161,ACT3221161,Plato decorativo,装饰盘,,Vivienda,Decoración,家居布置,家居装饰,21x10 cm | diferentes variantes,21×10cm｜多款可选,0814b97816ed02a5e715cf6eea0f08305e7b43837938824c43614388185fae8e,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221165,ACT3221165,Prebase en espray Max & More Cerezas,妆前喷雾樱桃味,Max & More,Cuidado personal,Maquillaje,个人美容,彩妆,90 ml,90ml,12ac90f1c603756783710c1681af2c71531507e999fc4a63e0262139d88f367e,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221166,ACT3221166,Miniset de maquillaje en estuche Max & More,迷你彩妆套装,Max & More,Cuidado personal,Maquillaje,个人美容,彩妆,7 piezas,7件,f619a716c94011f8c17d66680ed286013e30c69dd3f115fe6037f3b0242215e6,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221167,ACT3221167,Base de maquillaje glow 4 en 1 Max & More,四合一焕亮粉底液,Max & More,Cuidado personal,Maquillaje,个人美容,彩妆,16 ml | varios colores,16ml｜多种颜色,9e58c8cc959cda7fd2536d7a44e2c04e255d642b908cc74de86666b269390524,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221169,ACT3221169,Iluminador para debajo de los ojos Max & More,眼部高光,Max & More,Cuidado personal,Maquillaje,个人美容,彩妆,Varios colores,多种颜色,6721c8df15bdc727b835a1bd7b64660f79008ce31c720549f891ce787a0c2283,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221172,ACT3221172,Anillo de plata,银戒指,,Moda,Relojes y joyas,服饰鞋包,手表和首饰,Tallas S-XL | diferentes variantes,尺码 S-XL｜多款可选,4f1ca142b9a7f6801212a5835a6ea5f9dc1c760533fd0c7600bfcb268137300a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3221175,ACT3221175,Barra de labios y colorete cremoso Max & More,唇膏腮红两用棒,Max & More,Cuidado personal,Maquillaje,个人美容,彩妆,7 gramos | varios colores,7g｜多种颜色,8a0eeca1440f3e698cb82e97e387757720407e83c895c4824c7da00de229ee56,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-20,2026-08-25,2026-08-25,
3221177,ACT3221177,Rímel Max & More False Lash,浓密纤长睫毛膏,Max & More,Cuidado personal,Maquillaje,个人美容,彩妆,8 ml,8ml,7e9c4773f896a84a851c4eb156c44f98e98235ced6a14bf96655469931e10b16,MODEL_TRANSLATED,UNREVIEWED,0,2026-08-02,2026-08-25,2026-08-25,
3221182,ACT3221182,Delineador de labios y bálsamo labial Max & More,唇线笔及润唇膏,Max & More,Cuidado personal,Cuidado facial,个人美容,面部护理,2 piezas | varios colores,2件｜多种颜色,e110928c805d5065c63302f98597e56c86d2c0071a9d929b7c67ade5b0ccef02,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221183,ACT3221183,Mascarilla facial y sérum the MASK Dr. 2 en 1,面膜精华二合一,the MASK Dr.,Cuidado personal,Cuidado facial,个人美容,面部护理,Diferentes variantes,多款可选,f39d936111f9e1ddaf9517d9139755548787e48e27ccd9f58256dda757016ec7,MODEL_TRANSLATED,UNREVIEWED,0,,2026-08-25,2026-08-25,
3221188,ACT3221188,Set de cuidado facial The Beauty Dept.,套装面部护理 The Beauty Dept.,,Cuidado personal,,个人美容,,4 piezas | diferentes variantes,4 件 | 多种款式,549203cbe45ab34eef3daa62d1fb291f75de6e007e833a37662964182e4c0105,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-01,2026-07-20,2026-08-25,
3221191,ACT3221191,Mantelito decorativo,编织彩色装饰桌垫,,Vivienda,,家居布置,,Ø 38 cm | diferentes variantes,Ø 38 厘米 | 不同款式,c31c60206d7ebf46263062b082378796fb17c99c735544025c12e5b9587b0014,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-13,2026-08-25,
3221194,ACT3221194,Cargador USB de pared Sitecom,USB墙充,Sitecom,Multimedia,Baterías externas y cargadores,数码影音,移动电源和充电器,140 vatios | varios colores,140W｜多种颜色,13bc48446461d7fdccb0a83f7cc7955fb76bf3479429572b86b163fedb62b53b,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221197,ACT3221197,PEZ Sonic,索尼克造型糖果,,Comer y beber,,食品饮料,,Diferentes variantes,多种款式,92647c2a3ea9bb2c5bb647c6570052ebb49f1d3bb4def6c80e5b55e258aab481,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3221198,ACT3221198,Plato llano Flower,平盘,,Cocina,Vajillas,厨房餐具,餐具,Ø 25.5 cm | diferentes variantes,直径25.5cm｜多款可选,214d195c875d508996a57f3905c480453d501938e954412f16ccb8143e76b91d,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221199,ACT3221199,Sérum refinador de poros Gen-Zen Ácido glicólico y PHA,甘醇酸与PHA细致毛孔精华,Gen-Zen,Cuidado personal,Cuidado facial,个人美容,面部护理,50 ml,50ml,8bb69cf951b6cf8ab210ed4f647af6f54de1f41f6983ca3600c5f153a2727cab,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-27,2026-08-25,2026-08-25,
3221200,ACT3221200,Tónico Plump & Glaze,化妆水,,Cuidado personal,Cuidado facial,个人美容,面部护理,150 ml,150ml,311b261cc8539839348729e502dcbc54b32c930beee7b9ff91260fb7bc0ff2d0,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221201,ACT3221201,Sérum Plump & Glaze,丰盈亮泽精华,,Cuidado personal,Cuidado facial,个人美容,面部护理,50 ml,50ml,f724235395646f69b73a1ce0842a01aa24f45cf18c78f18c64c1d5fe4b95837c,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221202,ACT3221202,Crema facial Plump & Glaze,面霜,,Cuidado personal,Cuidado facial,个人美容,面部护理,50 ml,50ml,e823ddc2c57ad40f4dae9550b759f84a87aa5dbbd2996be7cf99e36eb71826d4,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221203,ACT3221203,Patatas fritas de queso Herr's Jalapeño,墨西哥辣椒芝士味薯片,,Comer y beber,,食品饮料,,70 gramos,70克,82190b8c345ce95de0a010b9c192ca45ef6eb6913ea3ca58c794f4c01519bc81,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221206,ACT3221206,Plato de desayuno Flower,早餐盘,,Cocina,Vajillas,厨房餐具,餐具,Ø 21 cm | diferentes variantes,直径21cm｜多款可选,83e99c7fa4f3dfd961ce59297ddf5ba86c11e5ec0126e984d6fed74abf5aa1ba,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221207,ACT3221207,Platos para aperitivos Dumil,Dumil 小食盘,,Hobby,,兴趣手作,,Ø 31 cm | 2 uds.,Ø 31 厘米 | 2 件,e8403d4326d942a491c0246cb612cbe41d7afff2540e95714733b2777c6eee9f,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221223,ACT3221223,Huevera,蛋托,,Cocina,Vajillas,厨房餐具,餐具,Diferentes variantes,多款可选,53449d03de1f0d16ee5cb106ec4376f65f67d7859bd0cdf1e61c80e4b3e2eb9f,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221227,ACT3221227,Set de polvos compactos con organizador Beauty Star,Beauty Star 粉饼套装（带收纳盒）,,个人护理,,个人美容,,8 件 | Ø 7x11 厘米,,51d40de2d57d2fc2a590db3f50bba019ed0fd91a9a9d645c7b6be244ec45c27a,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-07-01,2026-07-01,2026-08-25,
3221228,ACT3221228,Esponja de maquillaje con soporte Beauty Star,海绵彩妆带支架,Beauty Star,Cuidado personal,Maquillaje,个人美容,彩妆,Diferentes variantes,多款可选,9c772efaaf535ffe183263b7f2134256dd2955d4a3d5c908b92784fc5aa095f6,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-13,2026-08-25,2026-08-25,
3221232,ACT3221232,Manteles individuales,餐垫,,Cocina,Textil de la cocina,厨房餐具,厨房纺织,2 uds. | 30x45 cm | varios colores,2件｜30×45cm｜多种颜色,54c790f3497db3789b4b41ecc4c7dc358f0960e70d420b54da5567d8ae2a6b23,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221233,ACT3221233,Silla de playa plegable Keter,折叠沙滩椅,Keter,Viajes,Artículos de acampada,旅行用品,露营用品,Varios colores,多种颜色,a821af470de729102aac6002791fcfeca81843701593cc7fc3b982c8ab841140,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221234,ACT3221234,Tumbona Keter,躺椅,Keter,Jardín,Muebles del jardín,园艺户外,花园家具,"58x29x187,5 cm",58×29×187.5cm,178356f97b16978abf8e3f40edc86bfdc9fb4181583d0a07b1d219ba442525f3,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221237,ACT3221237,Protectores de patas de silla,椅脚保护套,,Bricolaje,Herramientas,DIY五金,工具,Diferentes variantes,多款可选,89d0e9b40253dbfb669ca20441a57c7579be22ae1bced052e29ccc470c9956f1,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-06,2026-08-25,2026-08-25,
3221278,ACT3221278,Bola sorpresa LOL,L.O.L. 惊喜球,,Juguetes,,玩具,,Diferentes variantes,多种款式,e900c6755504c777abe8a50149aacb497051c5061ea67c678dda640b529237e7,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221283,ACT3221283,Reloj deportivo inteligente Silvergear,智能运动手表,Silvergear,Artículos deportivos,Accesorios y equipamiento deportivo,运动用品,运动配件与装备,Varios colores,多种颜色,ae79702ba0efa8ae61afe0de376c32360db0035651d56c6a50b188486809c5eb,MODEL_TRANSLATED,UNREVIEWED,0,2026-08-13,2026-08-25,2026-08-25,
3221284,ACT3221284,Vela perfumada Candra,香薰蜡烛,Candra,Vivienda,Decoración,家居布置,家居装饰,"Ø 9,5x11 cm | diferentes variantes",直径9.5×11cm｜多款可选,3691a4bbc90050eaae69df4014f8506b8fb42813d2b4228045db921f544bc77d,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221292,ACT3221292,Jabón de manos,洗手液,,Cuidado personal,Cuidado corporal,个人美容,身体护理,500 ml | diferentes variantes,500ml｜多款可选,43655a488211a4dab18cc817b7113f40d5080b612e0ef60c66a33441525aad6b,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-06,2026-08-25,2026-08-25,
3221310,ACT3221310,Plato giratorio,旋转托盘,,Cocina,,厨房餐具,,Ø 27 cm | diferentes variantes,Ø 27 厘米 | 多种款式,68dd58ddf8ff035bf29da65302293ac060a6c6fecc6e13afd1a1ec2f1b5d8b9a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3221311,ACT3221311,Aperitivos de pollo Bella&Bruce,Bella&Bruce 鸡肉宠物零食,,Mascotas,,宠物用品,,2 uds. | 160 gramos,2 件 | 160 克,cc2f6fbf98a2a8ba12ae8894cb775387e020bfb3d782e9fb7874792a7efeb564,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221314,ACT3221314,Vaso con pajita,带吸管杯,,Cocina,Organizadores de despensa,厨房餐具,储物收纳,500 ml | varios colores,500ml｜多种颜色,bbede499d7fa5852ef7c02ad7562db51ab0e43bc523641d21873985d45b0264d,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221318,ACT3221318,Dispensador para frigorífico,3.2升冰箱饮料分配器,,Cocina,,厨房餐具,,Varios colores,多种颜色,d8515dfb62a44a624d613d275638e4b36dc0a2dc1f9d180e68a41e4a848f1301,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-13,2026-08-25,
3221320,ACT3221320,Molde para hacer polos,冰棒模具,,,,厨房餐具,,,多种款式,940348c08df53377896beffc6b55ae69f0ce33b5d632e8eadd2ff14800e47f56,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-07-27,2026-08-25,
3221333,ACT3221333,Piedra pómez Big Jeff,Big Jeff烧烤清洁浮石,,Jardín,,园艺户外,,"13,5cm",13.5 厘米,0434094efe2546f30473e174db6f2ca242f10c1c713ecbef615d920b683c7e7c,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-13,2026-08-25,
3221334,ACT3221334,Alambre My Garden,园艺铁丝,,Jardín,,园艺户外,,100 metros | varios colores,100米|多种颜色,e55a0c652051a0008ae515eb0d3208be3dec6a3980854a9c06a30649dca170e8,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221336,ACT3221336,Maceta Japandi,日式风格花盆,,Jardín,,园艺户外,,Ø 28x26 cm | varios colores,直径28×26厘米|多种颜色,6b63862e6c0f697afee899dac6a6b4fd13a08c616aaac14446f83bdfed860bdd,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221337,ACT3221337,Maceta con patas,带腿花盆,,Jardín,,园艺户外,,Ø 28x31 cm | varios colores,直径28×31厘米|多种颜色,5ce45bf9df009c42a3ff99b487be5efcd57d9d978e3a6ab74380b731383890d1,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-07-06,2026-08-25,
3221338,ACT3221338,Jardinera,长方形花槽,,Jardín,,园艺户外,,28x20x16 cm,28×20×16厘米,1fb11b5b7d78bcde180ba953930116c16df394cae7ee9738c56ad8d31d8e360a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-07-06,2026-08-25,
3221339,ACT3221339,Maceta,花盆,,Jardín,,园艺户外,,Ø 38x29 cm | varios colores,Ø 38×29 厘米 | 多种颜色,569c9b48dbd696ede8f9b7bdd629c6c472de72d8c9d0fcb5f2ab85729eb96162,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221341,ACT3221341,Maceta con letras,字母装饰花盆,,Jardín,,园艺户外,,Varios colores,多种颜色,089caf119ac0a81b3917f8a44e273529b2f43cf531bb0ee819ed18acfb15f9a6,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221344,ACT3221344,Gel aloe vera Betty's Nature,芦荟凝胶,Betty's,Cuidado personal,Quemaduras solares y aftersun,个人美容,晒后修护,1 litro,1L,9a38afeff7477edc1c9e82de6d5dbd37c4ef660edb75cbe0fbd8b308efff44b0,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221345,ACT3221345,Colgantes de Pascua de vidrio,玻璃复活节挂饰,,Vivienda,,家居布置,,6 uds. | diferentes variantes,6 件 | 多种款式,0db9932944dbf14f15494a1c2edc1ed820927ae702d268471745ab537de3a706,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3221347,ACT3221347,Tela decorativa,装饰布,,Hobby,,兴趣手作,,30x200 cm | diferentes variantes,30×200 厘米 | 多种款式,9fc74fdbcd6e71628676e807c93c86a941da8b1353b936aa066ea0209808feb6,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221351,ACT3221351,Vela conmemorativa,纪念蜡烛,,Vivienda,Decoración,家居布置,家居装饰,10.5x15 cm | diferentes variantes,10.5×15cm｜多款可选,3b5d6d3558adcb9dc175ad4c908fe15f08a9b15c97d6fbefc0a496d381bc49df,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221352,ACT3221352,Pintura de diamantes,涂料钻石,,Hobby,,兴趣手作,,25x25 cm | diferentes variantes,25×25 厘米 | 多种款式,d3dd408b59324250a6085f73254bbdc84f0916e07e71f76a2fd6c78c7b04e54b,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3221356,ACT3221356,Fásteners Office Essentials,回形针,Office Essentials,Oficina y papelería,Accesorios de oficina,办公文具,办公配件,20 unidades | varios colores,20件｜多种颜色,27cb77a934658c8e3d1d3c66797c66a4967b8d483a9a9758a9d5f940e197dc69,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221357,ACT3221357,Palitos de pistacho,开心果棒,,Comer y beber,Galletas,食品饮料,饼干,2x 50 gramos,2×50g,66cbda9404a205d7d3555c8919c390437ee87c1e83b2e3e4e0d0a2d9b3d75153,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221362,ACT3221362,Eau de parfum Capace Exclusive Saint & Severe,香水,Capace Exclusive,Cuidado personal,Perfume,个人美容,香水,100 ml | diferentes variantes,100ml｜多款可选,b20828a7db2a660815c8ce2c56f4080e0887fe23f1c9d15d9243937f9c993a5a,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221363,ACT3221363,Paleta de sombras de ojos FAB Factory,眼影盘 FAB Factory,,Cuidado personal,,个人美容,,Diferentes variantes,多种款式,f86ba85b6810bc9eae66fecb6ec97713ff823811ae2184c2171ab08551bd35ca,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-27,2026-08-25,
3221364,ACT3221364,Paleta de sombras de ojos FAB Factory,眼影盘 FAB Factory,,Cuidado personal,,个人美容,,"6,8 gramos","6, 8 克",915e2621d2e9859787e669767d86729d97d5e79736768f6cdcfa0ec319cecf06,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-08-18,2026-08-25,
3221370,ACT3221370,Chocomix,巧克力,,Comer y beber,Chocolate,食品饮料,巧克力,150 gramos | diferentes variantes,150g｜多款可选,22e0f511275c8c60c5b6f065a4a7d30fc0437d96ffee748db32ce2edddb820a8,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221371,ACT3221371,Mezcla de aperitivos Snacks of the World Asian Style,亚洲风味混合零食,Snacks of the World,Comer y beber,Frutos secos y aperitivos,食品饮料,坚果和零食,250 gramos | diferentes variantes,250g｜多款可选,db2e857960555ffaf6f4ceb6dfbfbec3b7879134179e362638e3c970035e4dcf,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221372,ACT3221372,Mezcla de aperitivos Snacks of the World,混合零食,Snacks of the World,Comer y beber,Frutos secos y aperitivos,食品饮料,坚果和零食,225 gramos | diferentes variantes,225g｜多款可选,7dba9c4f3885ff580cadefbb20ce3bae68c459dade16eee4510bccda80630da8,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-06,2026-08-25,2026-08-25,
3221375,ACT3221375,Chicken Mix Pinky,鸡肉混合宠物零食,,Mascotas,,宠物用品,,450 gramos,450克,e6eb56fc598f5e88e1e057c9980c09ebdb84f6e1df00b080a728d4cee11d9734,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3221377,ACT3221377,Globos cromados,彩色气球,,Hobby,Artículos de fiesta,兴趣手作,派对用品,20 unidades | Ø 23 cm | varios colores,20件｜直径23cm｜多种颜色,d5716efa881e0cb5a8ec4475f42ab406b67d3ed4390dc8cf96efb626ce8b8211,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221382,ACT3221382,Alambres de felpa,毛根扭扭棒,,Hobby,,兴趣手作,,75 uds.,75 件,e12916f01e20ef735d1f69f20149f2a7fd28133d81d321838bdf37dd4d77bb82,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221383,ACT3221383,Proper Chips Cóctel de gambas,鲜虾鸡尾酒味薯片,,Comer y beber,,食品饮料,,85 gramos,85克,80f4bfb5136325a7b479e54ba9daf5c29965a366a0201d113fdbb890c78510d3,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221384,ACT3221384,Palomitas Proper Chips Caramelo salado,海盐焦糖爆米花,,Comer y beber,,食品饮料,,110 gramos,110克,d8916492c74bc09628f65cb258de0942573d7d35ecdb1bad1f913b6c97b53315,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221385,ACT3221385,Proper Chips Ghost Chili & Yuzu,幽灵辣椒柚子味薯片,,Comer y beber,,食品饮料,,85 gramos,85克,2e279b7006850da5482fb40cc01a4ba6f8095846a85cffaf69d9684aba75c824,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-16,2026-08-25,
3221406,ACT3221406,Tortitas proteicas Accelerate Vainilla,加速香草蛋白煎饼,,Comer y beber,,食品饮料,,6x 25 gramos,6×25 克,ddeb84ba33afa0975af03d927f392119fecee0086ab1abe4e7297d12b6dc8195,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-01-09,2026-07-01,2026-08-25,
3221408,ACT3221408,Barritas proteicas de frutos secos Accelerate,坚果蛋白棒,Accelerate,Comer y beber,Alimentación,食品饮料,食品,3x 30 gramos,3×30g,834404c25d69958ae82b146c0c423c78aebbc1cd72613c8449dba6038f4e8521,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221411,ACT3221411,Barritas energéticas de fruta Accelerate,Accelerate 水果能量棒,,Comer y beber,,食品饮料,,3x 30 gramos | diferentes variantes,3×30 克 | 多种款式,aa9e6e80bf59cf47d87198e0305b77efc51201422b2efeaefd38349ac1f9f44f,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3221419,ACT3221419,Bolsa de la compra de lino Action,亚麻购物袋,Action,Moda,Accesorios,服饰鞋包,配饰,"58,5x38,5x15,5 cm",58.5×38.5×15.5cm,21c0d1a69535c72c1df609994c24850b8e14a6af0d6e47c2e784f3c0dcb199d2,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3221421,ACT3221421,Pendientes,耳环,,Moda,Relojes y joyas,服饰鞋包,手表和首饰,9 pares | diferentes variantes,9双｜多款可选,de7b9862224772e999db728213d10cf92b0359469af315881d771da7b771ccd3,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3221430,ACT3221430,Cartulina de colores,彩色卡纸,,Oficina y papelería,Manualidades,办公文具,手工制作,28 hojas,28页,2a191443b6a1fda4fb4895db882fd0f53c0f806592a6e0d97dc4b78af7a1af8e,MODEL_TRANSLATED,UNREVIEWED,0,2026-08-10,2026-08-25,2026-08-25,
3221459,ACT3221459,Neceser,化妆包,,Cuidado personal,Maquillaje,个人美容,彩妆,19x12x8 cm | diferentes variantes,19×12×8cm｜多款可选,e1cfdad1f47440791b4e71a8a808d060eff91e7916d73cd36b267ef0d96ce802,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
